0.1718	-0.4972	-0.0705	0.5308	0.0	0.0	0.0	0.0
0.1718	-0.4974	-0.0704	0.5309	0.0	0.0	0.0	0.0
0.1718	-0.4975	-0.0704	0.531	0.0	0.0	0.0	0.0
0.1718	-0.4977	-0.0707	0.5313	0.0	0.0	0.0	0.0
0.1714	-0.4975	-0.0707	0.5309	0.0	0.0	0.0	0.0
0.1714	-0.4972	-0.0707	0.5307	0.0	0.0	0.0	0.0
0.1711	-0.4973	-0.0706	0.5307	0.0	0.0	0.0	0.0
0.1711	-0.4971	-0.0706	0.5304	0.0	0.0	0.0	0.0
0.1711	-0.4972	-0.0706	0.5306	0.0	0.0	0.0	0.0
0.1711	-0.4974	-0.0705	0.5307	0.0	0.0	0.0	0.0
0.1711	-0.4975	-0.0705	0.5309	0.0	0.0	0.0	0.0
0.1711	-0.4977	-0.0704	0.531	0.0	0.0	0.0	0.0
0.1711	-0.4979	-0.0704	0.5311	0.0	0.0	0.0	0.0
0.1711	-0.4979	-0.0707	0.5313	0.0	0.0	0.0	0.0
0.1711	-0.498	-0.071	0.5314	0.0	0.0	0.0	0.0
0.1711	-0.4981	-0.0714	0.5315	0.0	0.0	0.0	0.0
0.1708	-0.4982	-0.0713	0.5314	0.0	0.0	0.0	0.0
0.1708	-0.4983	-0.0713	0.5315	0.0	0.0	0.0	0.0
0.1704	-0.4983	-0.0716	0.5315	0.0	0.0	0.0	0.0
0.1705	-0.498	-0.072	0.5313	0.0	0.0	0.0	0.0
0.1706	-0.4977	-0.0719	0.531	0.0	0.0	0.0	0.0
0.1706	-0.4974	-0.0719	0.5307	0.0	0.0	0.0	0.0
0.1703	-0.4975	-0.0719	0.5307	0.0	0.0	0.0	0.0
0.1704	-0.4975	-0.0718	0.5308	0.0	0.0	0.0	0.0
0.1705	-0.4976	-0.0721	0.5309	0.0	0.0	0.0	0.0
0.1706	-0.4977	-0.0721	0.531	0.0	0.0	0.0	0.0
0.1703	-0.4978	-0.072	0.531	0.0	0.0	0.0	0.0
0.1704	-0.4979	-0.072	0.5311	0.0	0.0	0.0	0.0
0.17	-0.4979	-0.0723	0.5311	0.0	0.0	0.0	0.0
0.1701	-0.498	-0.0725	0.5312	0.0	0.0	0.0	0.0
0.1702	-0.4977	-0.0724	0.531	0.0	0.0	0.0	0.0
0.1703	-0.4974	-0.0726	0.5308	0.0	0.0	0.0	0.0
0.1704	-0.4971	-0.0729	0.5305	0.0	0.0	0.0	0.0
0.17	-0.4972	-0.0728	0.5305	0.0	0.0	0.0	0.0
0.1697	-0.4973	-0.073	0.5305	0.0	0.0	0.0	0.0
0.1698	-0.4974	-0.0729	0.5306	0.0	0.0	0.0	0.0
0.1699	-0.4978	-0.0724	0.531	0.0	0.0	0.0	0.0
0.1695	-0.4983	-0.0718	0.5312	0.0	0.0	0.0	0.0
0.1696	-0.4984	-0.0717	0.5313	0.0	0.0	0.0	0.0
0.1697	-0.4985	-0.0719	0.5314	0.0	0.0	0.0	0.0
0.1697	-0.4982	-0.0722	0.5312	0.0	0.0	0.0	0.0
0.1698	-0.4978	-0.0729	0.531	0.0	0.0	0.0	0.0
0.1699	-0.4976	-0.0731	0.5308	0.0	0.0	0.0	0.0
0.17	-0.4972	-0.0733	0.5306	0.0	0.0	0.0	0.0
0.1701	-0.4973	-0.0732	0.5307	0.0	0.0	0.0	0.0
0.1702	-0.4974	-0.0726	0.5307	0.0	0.0	0.0	0.0
0.1702	-0.4979	-0.0721	0.5311	0.0	0.0	0.0	0.0
0.1703	-0.498	-0.072	0.5312	0.0	0.0	0.0	0.0
0.1701	-0.498	-0.0722	0.5312	0.0	0.0	0.0	0.0
0.1697	-0.4981	-0.0724	0.5312	0.0	0.0	0.0	0.0
0.1698	-0.4982	-0.0726	0.5313	0.0	0.0	0.0	0.0
0.1699	-0.4978	-0.0725	0.531	0.0	0.0	0.0	0.0
0.1696	-0.4975	-0.0724	0.5306	0.0	0.0	0.0	0.0
0.1692	-0.4976	-0.0719	0.5305	0.0	0.0	0.0	0.0
0.169	-0.4976	-0.0715	0.5304	0.0	0.0	0.0	0.0
0.169	-0.4977	-0.0713	0.5305	0.0	0.0	0.0	0.0
0.1687	-0.4978	-0.0712	0.5304	0.0	0.0	0.0	0.0
0.1684	-0.4979	-0.0714	0.5304	0.0	0.0	0.0	0.0
0.1685	-0.4976	-0.0717	0.5302	0.0	0.0	0.0	0.0
0.1686	-0.4972	-0.0719	0.5299	0.0	0.0	0.0	0.0
0.1688	-0.4973	-0.0722	0.5301	0.0	0.0	0.0	0.0
0.1689	-0.4974	-0.072	0.5302	0.0	0.0	0.0	0.0
0.1687	-0.4975	-0.0715	0.5301	0.0	0.0	0.0	0.0
0.1688	-0.4971	-0.0714	0.5299	0.0	0.0	0.0	0.0
0.169	-0.4972	-0.0713	0.53	0.0	0.0	0.0	0.0
0.1688	-0.4973	-0.0712	0.53	0.0	0.0	0.0	0.0
0.1689	-0.4974	-0.0714	0.5301	0.0	0.0	0.0	0.0
0.1691	-0.4971	-0.0716	0.5299	0.0	0.0	0.0	0.0
0.1692	-0.4971	-0.0718	0.53	0.0	0.0	0.0	0.0
0.1694	-0.4972	-0.0721	0.5302	0.0	0.0	0.0	0.0
0.1696	-0.4973	-0.0723	0.5304	0.0	0.0	0.0	0.0
0.1697	-0.4974	-0.0722	0.5305	0.0	0.0	0.0	0.0
0.1698	-0.4975	-0.0721	0.5306	0.0	0.0	0.0	0.0
0.1699	-0.4976	-0.072	0.5307	0.0	0.0	0.0	0.0
0.1699	-0.4976	-0.0719	0.5307	0.0	0.0	0.0	0.0
0.17	-0.4973	-0.0717	0.5305	0.0	0.0	0.0	0.0
0.1701	-0.4974	-0.0716	0.5305	0.0	0.0	0.0	0.0
0.1702	-0.4971	-0.0719	0.5303	0.0	0.0	0.0	0.0
0.1703	-0.4971	-0.0721	0.5304	0.0	0.0	0.0	0.0
0.1703	-0.4972	-0.0723	0.5305	0.0	0.0	0.0	0.0
0.17	-0.4973	-0.0726	0.5305	0.0	0.0	0.0	0.0
0.1701	-0.4974	-0.0728	0.5307	0.0	0.0	0.0	0.0
0.1702	-0.4974	-0.0727	0.5307	0.0	0.0	0.0	0.0
0.1702	-0.4975	-0.0725	0.5308	0.0	0.0	0.0	0.0
0.1703	-0.4976	-0.0724	0.5309	0.0	0.0	0.0	0.0
0.1704	-0.4973	-0.0727	0.5307	0.0	0.0	0.0	0.0
0.1705	-0.497	-0.0725	0.5304	0.0	0.0	0.0	0.0
0.1706	-0.4967	-0.0728	0.5302	0.0	0.0	0.0	0.0
0.1703	-0.4967	-0.073	0.5302	0.0	0.0	0.0	0.0
0.1703	-0.4964	-0.0733	0.5299	0.0	0.0	0.0	0.0
0.1704	-0.4969	-0.0731	0.5304	0.0	0.0	0.0	0.0
0.1705	-0.497	-0.073	0.5305	0.0	0.0	0.0	0.0
0.1702	-0.4971	-0.0729	0.5304	0.0	0.0	0.0	0.0
0.1706	-0.4971	-0.0728	0.5306	0.0	0.0	0.0	0.0
0.1707	-0.4972	-0.0727	0.5307	0.0	0.0	0.0	0.0
0.1708	-0.4969	-0.0725	0.5304	0.0	0.0	0.0	0.0
0.1708	-0.4966	-0.0724	0.5301	0.0	0.0	0.0	0.0
0.1713	-0.4963	-0.0727	0.53	0.0	0.0	0.0	0.0
0.171	-0.4964	-0.0725	0.53	0.0	0.0	0.0	0.0
0.171	-0.4964	-0.0724	0.5301	0.0	0.0	0.0	0.0
0.1711	-0.4969	-0.072	0.5304	0.0	0.0	0.0	0.0
0.1712	-0.4973	-0.0718	0.5308	0.0	0.0	0.0	0.0
0.1708	-0.4974	-0.0717	0.5308	0.0	0.0	0.0	0.0
0.1709	-0.4975	-0.0716	0.5309	0.0	0.0	0.0	0.0
0.1707	-0.4972	-0.0718	0.5306	0.0	0.0	0.0	0.0
0.1704	-0.4969	-0.0724	0.5303	0.0	0.0	0.0	0.0
0.1704	-0.4966	-0.0727	0.53	0.0	0.0	0.0	0.0
0.1709	-0.4963	-0.0729	0.5299	0.0	0.0	0.0	0.0
0.171	-0.4964	-0.0728	0.53	0.0	0.0	0.0	0.0
0.171	-0.4964	-0.0727	0.5301	0.0	0.0	0.0	0.0
0.1715	-0.4965	-0.0721	0.5302	0.0	0.0	0.0	0.0
0.1715	-0.4966	-0.072	0.5303	0.0	0.0	0.0	0.0
0.1713	-0.4967	-0.0722	0.5303	0.0	0.0	0.0	0.0
0.1713	-0.4964	-0.0725	0.5301	0.0	0.0	0.0	0.0
0.1714	-0.4961	-0.0727	0.5299	0.0	0.0	0.0	0.0
0.1715	-0.4957	-0.0726	0.5296	0.0	0.0	0.0	0.0
0.1712	-0.4954	-0.0725	0.5292	0.0	0.0	0.0	0.0
0.1713	-0.4955	-0.0724	0.5292	0.0	0.0	0.0	0.0
0.171	-0.4956	-0.0722	0.5292	0.0	0.0	0.0	0.0
0.171	-0.4957	-0.0721	0.5293	0.0	0.0	0.0	0.0
0.1711	-0.4957	-0.072	0.5294	0.0	0.0	0.0	0.0
0.1712	-0.4958	-0.0722	0.5295	0.0	0.0	0.0	0.0
0.1713	-0.4959	-0.0725	0.5296	0.0	0.0	0.0	0.0
0.1714	-0.496	-0.0727	0.5298	0.0	0.0	0.0	0.0
0.1714	-0.4957	-0.0729	0.5295	0.0	0.0	0.0	0.0
0.1715	-0.4953	-0.0728	0.5292	0.0	0.0	0.0	0.0
0.1716	-0.4954	-0.0724	0.5292	0.0	0.0	0.0	0.0
0.1717	-0.4955	-0.0722	0.5293	0.0	0.0	0.0	0.0
0.1713	-0.4952	-0.0721	0.5289	0.0	0.0	0.0	0.0
0.1714	-0.495	-0.072	0.5287	0.0	0.0	0.0	0.0
0.1711	-0.4948	-0.0719	0.5284	0.0	0.0	0.0	0.0
0.1712	-0.4949	-0.0722	0.5287	0.0	0.0	0.0	0.0
0.1713	-0.4947	-0.0724	0.5285	0.0	0.0	0.0	0.0
0.1714	-0.4949	-0.0726	0.5287	0.0	0.0	0.0	0.0
0.1714	-0.495	-0.0728	0.5289	0.0	0.0	0.0	0.0
0.1715	-0.4952	-0.0727	0.5291	0.0	0.0	0.0	0.0
0.1716	-0.4954	-0.0726	0.5292	0.0	0.0	0.0	0.0
0.1717	-0.4955	-0.0725	0.5294	0.0	0.0	0.0	0.0
0.1717	-0.4953	-0.0723	0.5292	0.0	0.0	0.0	0.0
0.1722	-0.4955	-0.0722	0.5295	0.0	0.0	0.0	0.0
0.1719	-0.4956	-0.0721	0.5295	0.0	0.0	0.0	0.0
0.1719	-0.4954	-0.0724	0.5293	0.0	0.0	0.0	0.0
0.1717	-0.4952	-0.0726	0.5291	0.0	0.0	0.0	0.0
0.1718	-0.4949	-0.0728	0.5289	0.0	0.0	0.0	0.0
0.1718	-0.4951	-0.0731	0.5291	0.0	0.0	0.0	0.0
0.1719	-0.4953	-0.0733	0.5294	0.0	0.0	0.0	0.0
0.1716	-0.4954	-0.0732	0.5294	0.0	0.0	0.0	0.0
0.1717	-0.4956	-0.0731	0.5296	0.0	0.0	0.0	0.0
0.1718	-0.4954	-0.073	0.5294	0.0	0.0	0.0	0.0
0.1719	-0.4951	-0.0728	0.5292	0.0	0.0	0.0	0.0
0.172	-0.4949	-0.0727	0.529	0.0	0.0	0.0	0.0
0.172	-0.4947	-0.0726	0.5287	0.0	0.0	0.0	0.0
0.1721	-0.4944	-0.0728	0.5286	0.0	0.0	0.0	0.0
0.1722	-0.4946	-0.0727	0.5287	0.0	0.0	0.0	0.0
0.1723	-0.4948	-0.0726	0.5289	0.0	0.0	0.0	0.0
0.1723	-0.4949	-0.0725	0.529	0.0	0.0	0.0	0.0
0.1724	-0.4951	-0.0727	0.5293	0.0	0.0	0.0	0.0
0.1725	-0.4952	-0.0726	0.5294	0.0	0.0	0.0	0.0
0.1722	-0.4954	-0.0725	0.5294	0.0	0.0	0.0	0.0
0.1719	-0.4955	-0.0727	0.5295	0.0	0.0	0.0	0.0
0.172	-0.4953	-0.0726	0.5293	0.0	0.0	0.0	0.0
0.1716	-0.4951	-0.0725	0.529	0.0	0.0	0.0	0.0
0.1713	-0.4948	-0.0724	0.5286	0.0	0.0	0.0	0.0
0.1714	-0.495	-0.0723	0.5288	0.0	0.0	0.0	0.0
0.1711	-0.4951	-0.0722	0.5288	0.0	0.0	0.0	0.0
0.1712	-0.4953	-0.072	0.529	0.0	0.0	0.0	0.0
0.1713	-0.4954	-0.0719	0.5291	0.0	0.0	0.0	0.0
0.1713	-0.4956	-0.0718	0.5293	0.0	0.0	0.0	0.0
0.1714	-0.4958	-0.072	0.5295	0.0	0.0	0.0	0.0
0.1715	-0.4959	-0.0723	0.5297	0.0	0.0	0.0	0.0
0.1716	-0.4961	-0.0725	0.5299	0.0	0.0	0.0	0.0
0.1713	-0.4962	-0.0727	0.53	0.0	0.0	0.0	0.0
0.171	-0.4964	-0.0726	0.53	0.0	0.0	0.0	0.0
0.171	-0.4965	-0.0725	0.5302	0.0	0.0	0.0	0.0
0.1711	-0.4963	-0.0724	0.53	0.0	0.0	0.0	0.0
0.1712	-0.4961	-0.0723	0.5298	0.0	0.0	0.0	0.0
0.1713	-0.4963	-0.0721	0.5299	0.0	0.0	0.0	0.0
0.1713	-0.4964	-0.0724	0.5301	0.0	0.0	0.0	0.0
0.1714	-0.4966	-0.0723	0.5303	0.0	0.0	0.0	0.0
0.1711	-0.4967	-0.0725	0.5304	0.0	0.0	0.0	0.0
0.1711	-0.4969	-0.0724	0.5305	0.0	0.0	0.0	0.0
0.1712	-0.497	-0.0723	0.5306	0.0	0.0	0.0	0.0
0.1713	-0.497	-0.0722	0.5307	0.0	0.0	0.0	0.0
0.1714	-0.4967	-0.0724	0.5304	0.0	0.0	0.0	0.0
0.1715	-0.4968	-0.0723	0.5305	0.0	0.0	0.0	0.0
0.1715	-0.4969	-0.0725	0.5306	0.0	0.0	0.0	0.0
0.1716	-0.497	-0.0724	0.5307	0.0	0.0	0.0	0.0
0.1717	-0.497	-0.0726	0.5309	0.0	0.0	0.0	0.0
0.1714	-0.4967	-0.0725	0.5304	0.0	0.0	0.0	0.0
0.1715	-0.4968	-0.0724	0.5305	0.0	0.0	0.0	0.0
0.1715	-0.4969	-0.0723	0.5306	0.0	0.0	0.0	0.0
0.1712	-0.497	-0.0722	0.5305	0.0	0.0	0.0	0.0
0.1713	-0.4966	-0.0721	0.5303	0.0	0.0	0.0	0.0
0.1713	-0.4967	-0.0719	0.5303	0.0	0.0	0.0	0.0
0.1714	-0.4964	-0.0722	0.5301	0.0	0.0	0.0	0.0
0.1715	-0.4961	-0.0724	0.5299	0.0	0.0	0.0	0.0
0.1716	-0.4958	-0.0726	0.5297	0.0	0.0	0.0	0.0
0.1717	-0.4959	-0.0725	0.5297	0.0	0.0	0.0	0.0
0.1717	-0.496	-0.0724	0.5298	0.0	0.0	0.0	0.0
0.1718	-0.496	-0.0727	0.53	0.0	0.0	0.0	0.0
0.1719	-0.4961	-0.0726	0.53	0.0	0.0	0.0	0.0
0.172	-0.4962	-0.0724	0.5301	0.0	0.0	0.0	0.0
0.1717	-0.4959	-0.0723	0.5297	0.0	0.0	0.0	0.0
0.1718	-0.4956	-0.0726	0.5295	0.0	0.0	0.0	0.0
0.1714	-0.4952	-0.0728	0.5291	0.0	0.0	0.0	0.0
0.1715	-0.495	-0.0727	0.5289	0.0	0.0	0.0	0.0
0.1716	-0.4952	-0.0729	0.5291	0.0	0.0	0.0	0.0
0.1713	-0.4953	-0.0728	0.5291	0.0	0.0	0.0	0.0
0.1713	-0.4955	-0.0731	0.5293	0.0	0.0	0.0	0.0
0.1714	-0.4952	-0.073	0.5291	0.0	0.0	0.0	0.0
0.1715	-0.495	-0.0728	0.5289	0.0	0.0	0.0	0.0
0.1716	-0.4952	-0.0731	0.5291	0.0	0.0	0.0	0.0
0.1717	-0.4949	-0.0733	0.529	0.0	0.0	0.0	0.0
0.1717	-0.4951	-0.0735	0.5292	0.0	0.0	0.0	0.0
0.1718	-0.4949	-0.0734	0.529	0.0	0.0	0.0	0.0
0.1715	-0.495	-0.0733	0.529	0.0	0.0	0.0	0.0
0.1712	-0.4952	-0.0735	0.5291	0.0	0.0	0.0	0.0
0.1709	-0.4953	-0.0734	0.5291	0.0	0.0	0.0	0.0
0.171	-0.4955	-0.0736	0.5293	0.0	0.0	0.0	0.0
0.171	-0.4956	-0.0735	0.5295	0.0	0.0	0.0	0.0
0.1711	-0.4958	-0.0734	0.5296	0.0	0.0	0.0	0.0
0.1712	-0.496	-0.0733	0.5298	0.0	0.0	0.0	0.0
0.1713	-0.4957	-0.0732	0.5296	0.0	0.0	0.0	0.0
0.1713	-0.4955	-0.0734	0.5294	0.0	0.0	0.0	0.0
0.1714	-0.4953	-0.0733	0.5292	0.0	0.0	0.0	0.0
0.1715	-0.4955	-0.0731	0.5294	0.0	0.0	0.0	0.0
0.1716	-0.4956	-0.073	0.5295	0.0	0.0	0.0	0.0
0.1716	-0.4954	-0.0729	0.5293	0.0	0.0	0.0	0.0
0.1717	-0.4955	-0.0731	0.5295	0.0	0.0	0.0	0.0
0.1713	-0.4957	-0.073	0.5295	0.0	0.0	0.0	0.0
0.1711	-0.4958	-0.0732	0.5296	0.0	0.0	0.0	0.0
0.1708	-0.4956	-0.0734	0.5293	0.0	0.0	0.0	0.0
0.1705	-0.4953	-0.0737	0.529	0.0	0.0	0.0	0.0
0.1706	-0.4955	-0.0739	0.5293	0.0	0.0	0.0	0.0
0.1706	-0.4957	-0.0738	0.5294	0.0	0.0	0.0	0.0
0.1707	-0.4958	-0.0737	0.5295	0.0	0.0	0.0	0.0
0.1708	-0.496	-0.0736	0.5297	0.0	0.0	0.0	0.0
0.1709	-0.4957	-0.0735	0.5295	0.0	0.0	0.0	0.0
0.1706	-0.4959	-0.0734	0.5295	0.0	0.0	0.0	0.0
0.1707	-0.496	-0.0732	0.5296	0.0	0.0	0.0	0.0
0.1707	-0.4958	-0.0731	0.5294	0.0	0.0	0.0	0.0
0.1708	-0.4955	-0.073	0.5292	0.0	0.0	0.0	0.0
0.1709	-0.4953	-0.0732	0.5291	0.0	0.0	0.0	0.0
0.171	-0.4955	-0.0734	0.5293	0.0	0.0	0.0	0.0
0.1711	-0.4956	-0.0733	0.5294	0.0	0.0	0.0	0.0
0.1711	-0.4958	-0.0732	0.5296	0.0	0.0	0.0	0.0
0.1712	-0.4959	-0.0731	0.5297	0.0	0.0	0.0	0.0
0.1713	-0.4961	-0.073	0.5299	0.0	0.0	0.0	0.0
0.1714	-0.4963	-0.0728	0.53	0.0	0.0	0.0	0.0
0.1714	-0.4964	-0.0727	0.5302	0.0	0.0	0.0	0.0
0.1715	-0.4966	-0.0726	0.5304	0.0	0.0	0.0	0.0
0.1716	-0.4964	-0.0728	0.5302	0.0	0.0	0.0	0.0
0.1717	-0.4965	-0.0727	0.5304	0.0	0.0	0.0	0.0
0.1717	-0.4967	-0.0726	0.5305	0.0	0.0	0.0	0.0
0.1714	-0.4968	-0.0729	0.5306	0.0	0.0	0.0	0.0
0.1715	-0.497	-0.0727	0.5307	0.0	0.0	0.0	0.0
0.1716	-0.4967	-0.0726	0.5305	0.0	0.0	0.0	0.0
0.1716	-0.4965	-0.0728	0.5304	0.0	0.0	0.0	0.0
0.1717	-0.4967	-0.0731	0.5306	0.0	0.0	0.0	0.0
0.1714	-0.4965	-0.0733	0.5303	0.0	0.0	0.0	0.0
0.1715	-0.4966	-0.0732	0.5305	0.0	0.0	0.0	0.0
0.1716	-0.4968	-0.0731	0.5306	0.0	0.0	0.0	0.0
0.1716	-0.4969	-0.073	0.5308	0.0	0.0	0.0	0.0
0.1713	-0.4971	-0.0729	0.5308	0.0	0.0	0.0	0.0
0.1714	-0.4969	-0.0728	0.5306	0.0	0.0	0.0	0.0
0.1719	-0.4971	-0.0726	0.5309	0.0	0.0	0.0	0.0
